Clock,TimeLeft,PhaseID,PhaseTime,PhaseName,RucksNo,PosGainline,NegGainline,Linebreak,LineBreakPrevPhase,rdNear,rdRuck,rdFar,rdMiddle,rsSlow,rsMedium,rsFast,KickTotal,KickedInfield,KickedtoTouch,turnoverTot,turnoverKick,turnoverContact,fromTurnover,penFK,penContact,Tries,TryTotal,PenTotal,TotDraPoss,TotOppPoss,TotDraLineB,TotAwayLineBreaks,DragScore,AwayScore
52.16738619,60,1576,0.228807333,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,22.27431065,18.73693905,6,2,36,20
54.95470746,50,1606,0.48054909,BALL IN PLAY,3,0,0,0,,2,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,22.37911929,18.83866783,6,2,36,20
57.27551704,50,1632,2.015679453,BALL IN PLAY,16,0,0,1,RD - Near,4,9,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.68364104,19.14318958,6,2,36,20
58.09229993,50,1723,0.05844428,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.69932049,19.14318958,7,2,36,20
5.862405616,80,7,5.763188276,BALL IN PLAY,35,0,0,0,,26,2,1,6,0,0,0,5,4,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0
6.310305919,80,189,0.24426834,BALL IN PLAY,2,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.719166886,0.719166886,0,0,0,0
6.949959634,80,201,0.419054643,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963435226,0.719166886,0,0,0,0
7.576263482,80,211,0.1308065,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963435226,0.963435226,0,0,0,0
8.417818532,80,218,0.301065973,BALL IN PLAY,2,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.963435226,1.207703566,0,0,0,0
9.227901017,80,236,0.555589043,BALL IN PLAY,1,0,0,1,RD - Middle,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1.264501199,1.207703566,0,1,0,0
9.581234982,80,260,0.343486936,BALL IN PLAY,1,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.40316496,1.6474333,0,1,0,0
10.14489928,80,274,0.320432287,BALL IN PLAY,1,0,0,0,,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1.40316496,1.786097061,0,1,0,0
10.78276112,80,289,0.338944236,BALL IN PLAY,2,0,0,0,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.532496136,1.915428236,0,1,0,0
11.4224061,80,313,0.345348197,BALL IN PLAY,1,0,0,1,From Scrum ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.871440371,1.915428236,0,2,0,0
12.15395932,80,326,0.494621139,BALL IN PLAY,1,0,0,0,,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1.871440371,2.254372472,0,2,0,0
12.72585191,80,344,0.400128642,BALL IN PLAY,1,0,0,0,,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1.963171399,2.346103499,0,2,0,0
13.49284799,80,369,0.225509896,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.208368919,2.437834527,0,2,0,0
17.43582982,80,378,3.734415339,BALL IN PLAY,20,0,0,1,From Kick Reception,16,2,1,1,0,0,0,5,5,0,2,0,1,1,0,1,0,0,0,2.208368919,2.683032047,0,2,0,0
19.23149452,80,536,1.359700904,BALL IN PLAY,5,0,0,0,,2,3,0,0,0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,5.097089271,3.481669992,1,2,0,0
20.16338623,80,591,0.620728049,BALL IN PLAY,4,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.060379836,4.444960558,1,2,0,0
20.65401295,80,614,0.220152836,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6.060379836,4.61868817,1,2,0,3
21.45560496,80,622,0.586659034,BALL IN PLAY,2,0,0,0,,1,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6.060379836,4.792415782,1,2,0,3
22.40523053,80,650,0.534847855,BALL IN PLAY,2,0,0,1,RD - Far,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,6.184111171,4.916147117,1,2,0,6
23.37128368,80,684,0.534264235,BALL IN PLAY,2,0,0,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,6.307442957,5.163210238,2,2,0,11
25.25163982,80,709,1.332369516,BALL IN PLAY,8,0,0,0,,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6.657856258,5.286542024,2,2,0,11
26.33651045,80,772,0.710668688,BALL IN PLAY,2,0,0,0,,1,1,0,0,0,0,0,2,2,0,2,0,0,1,0,0,0,0,0,7.990225773,5.286542024,2,2,3,11
26.78940457,80,807,0.143112183,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.445035274,5.524393869,2,2,3,11
28.04345086,80,814,1.025581116,BALL IN PLAY,10,0,0,0,,4,5,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,8.445035274,5.741351524,2,2,3,11
29.23725146,80,854,1.008196494,BALL IN PLAY,3,0,0,0,,3,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,8.445035274,5.95830918,2,2,3,11
29.49772441,80,908,0.173081981,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.985944609,6.71617617,2,2,3,11
30.45654211,80,914,0.730185509,BALL IN PLAY,2,0,0,0,,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,8.985944609,6.846574618,2,2,3,11
30.93296054,80,939,0.213219725,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,9.485256514,7.345886523,2,2,3,11
31.17553819,80,945,0.122286966,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.485256514,7.845198428,2,2,3,11
31.91400444,80,952,0.501333523,BALL IN PLAY,2,0,0,0,,2,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,9.60754348,7.845198428,2,2,3,11
32.83597618,80,981,0.167870024,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.01021028,8.170112538,2,2,3,11
35.06754527,70,989,1.862339175,BALL IN PLAY,14,0,0,1,From Kick Reception,8,2,1,3,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,10.17808031,8.170112538,2,2,3,11
36.3423518,70,1058,0.922377254,BALL IN PLAY,4,0,0,0,,1,1,0,2,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,10.33660612,8.496508379,3,2,3,16
38.29423763,70,1104,1.395865088,BALL IN PLAY,7,0,0,0,,5,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,10.78847086,9.065555085,3,2,3,16
39.05442598,70,1163,0.545187016,BALL IN PLAY,3,0,0,0,,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.91688057,9.106898929,3,2,3,16
41.16155133,70,1181,1.245971621,BALL IN PLAY,10,0,0,0,,7,1,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,11.91688057,10.23530864,3,2,3,16
43.71805978,60,1220,1.970838412,BALL IN PLAY,10,0,0,0,,6,2,0,2,0,0,0,4,4,0,1,0,0,1,1,1,0,0,0,11.91688057,11.36371836,3,2,3,16
46.0565037,60,1306,1.95594921,BALL IN PLAY,8,0,0,0,,5,3,0,0,0,0,0,5,3,0,1,0,0,1,0,0,0,0,0,13.35013625,12.02274858,3,2,6,16
46.84023713,60,1389,0.541734566,BALL IN PLAY,4,0,0,0,,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,14.59021648,13.26282881,3,2,6,16
48.11057772,60,1422,0.178267693,BALL IN PLAY,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.80846585,13.48107817,3,2,6,16
49.74292889,60,1432,1.34197409,BALL IN PLAY,9,0,0,1,RD - Far,6,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,14.80846585,13.69932753,3,2,6,16
50.7744822,60,1482,0.426665558,BALL IN PLAY,3,0,0,0,,2,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,15.26445521,14.1553169,3,3,6,16
53.46918853,50,1517,0.51292776,BALL IN PLAY,2,0,0,0,,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,15.55084196,14.44170365,3,3,6,16
54.32922184,50,1544,0.499300617,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.92710629,14.7280904,3,3,6,16
55.28292037,50,1554,0.610666349,BALL IN PLAY,2,0,0,0,,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,15.92710629,15.10435473,3,3,6,16
56.19874466,50,1577,0.539461827,BALL IN PLAY,3,0,0,0,,2,1,0,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,0,16.17617884,15.48061906,3,3,6,16
57.59283569,50,1601,1.103691034,BALL IN PLAY,8,0,0,0,,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.54257797,15.72969161,3,3,6,16
58.244053,50,1642,0.263606522,BALL IN PLAY,1,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,16.54257797,16.09609074,3,3,6,16
60.03292884,50,1655,1.488545959,BALL IN PLAY,10,0,0,0,,7,1,0,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,16.80618449,16.09609074,3,3,6,16
60.93657983,50,1721,0.882523559,BALL IN PLAY,6,0,0,0,,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.29473045,16.09609074,3,3,6,16
0.957629352,80,12,0.805285633,BALL IN PLAY,5,0,0,0,,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.047063091,0,0,0,0,0
1.737142114,80,46,0.767660353,BALL IN PLAY,5,0,0,0,,1,1,1,2,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.474893693,0.474893693,0,0,0,0
3.120039647,80,79,0.81350615,BALL IN PLAY,7,0,0,0,,5,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.064383679,0.902724294,0,0,0,0
6.131947104,80,134,1.314871543,BALL IN PLAY,6,0,0,1,! Try,3,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,1.109314434,1.49221428,0,0,3,0
7.274913327,80,199,0.410171303,BALL IN PLAY,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.237237644,1.765376502,1,0,10,0
8.221644381,80,218,0.270703269,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.507940913,1.765376502,1,0,10,0
9.58640229,80,230,0.698044619,BALL IN PLAY,2,0,0,0,,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2.826750893,1.765376502,1,0,17,0
10.59833814,80,277,0.2203017,BALL IN PLAY,1,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.047052593,2.084186482,1,0,17,0
11.05009964,80,285,0.177475972,BALL IN PLAY,1,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.047052593,2.084186482,1,0,17,0
12.32858695,80,293,0.925575555,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.972628148,2.304488182,1,0,17,0
13.38317229,80,308,0.352824503,BALL IN PLAY,2,0,0,0,,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.325452651,2.304488182,1,0,24,0
14.15367345,80,328,0.76492129,BALL IN PLAY,3,0,0,0,,2,1,0,0,0,0,0,3,2,0,2,1,0,1,0,0,0,0,0,4.325452651,2.304488182,1,0,24,0
14.54504442,80,363,0.102705551,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.728670806,2.730377106,1,0,24,0
16.57320476,80,375,0.916621823,BALL IN PLAY,6,0,0,0,,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.728670806,2.730377106,1,0,24,0
18.16423096,80,411,1.042876663,BALL IN PLAY,3,0,0,0,,2,0,0,1,0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,4.940151925,2.833082658,1,0,24,0
19.78469597,80,468,0.289788498,BALL IN PLAY,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.866268156,3.192968411,1,0,27,0
20.90890934,80,488,0.517904296,BALL IN PLAY,2,0,0,0,,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.340816457,3.192968411,1,0,27,0
21.67848847,80,519,0.209229901,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.550046358,3.667516713,1,0,27,0
22.41789465,80,531,0.232672686,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.782719043,3.667516713,1,0,27,0
23.77677398,80,545,0.603749193,BALL IN PLAY,3,0,0,0,,2,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,6.782719043,3.667516713,1,0,34,0
24.4846218,80,566,0.394946822,BALL IN PLAY,2,0,0,0,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.980459873,3.900189398,1,0,34,0
24.89178804,80,575,0.078549481,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.980459873,4.097930228,1,0,34,0
26.70400506,80,582,1.517514741,BALL IN PLAY,11,0,0,0,,8,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,6.980459873,4.097930228,1,0,34,0
29.02202148,80,648,0.581442152,BALL IN PLAY,2,0,0,1,RD - Far,0,0,1,1,0,0,0,0,0,0,3,0,2,2,0,0,0,0,0,7.342488929,4.295671058,1,0,34,0
29.8064786,80,681,0.480846991,BALL IN PLAY,3,0,0,1,RD - Near,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,7.588918367,4.467531884,2,0,34,0
30.87391619,80,715,0.380642607,BALL IN PLAY,1,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.865272294,4.713961321,3,0,41,0
31.60389448,80,727,0.375627182,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.240899476,4.990315249,3,0,41,0
32.3740177,80,739,0.340497539,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.581397015,4.990315249,3,0,41,0
34.70708518,70,754,0.992584767,BALL IN PLAY,7,0,0,0,,0,2,3,2,0,0,0,1,1,0,1,0,1,2,0,1,0,0,0,8.581397015,4.990315249,3,0,41,0
35.02265642,70,798,0.305880266,BALL IN PLAY,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,8.842993959,5.592409732,3,0,41,0
35.44466091,70,815,0.415365086,BALL IN PLAY,1,0,0,2,RD - Far,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.258359046,5.854006676,3,1,41,0
36.69952859,70,839,0.420966309,BALL IN PLAY,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.679325355,5.854006676,4,1,48,0
37.79902377,70,857,0.277503831,BALL IN PLAY,1,0,0,1,RD - Middle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.679325355,5.854006676,4,2,48,0
39.32348928,70,874,1.065840781,BALL IN PLAY,2,0,0,0,,2,0,0,0,0,0,0,4,4,0,1,0,1,0,0,1,0,0,0,9.679325355,6.274972986,4,2,48,7
40.37530576,70,923,0.488767381,BALL IN PLAY,3,0,0,0,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.29834516,7.009147496,4,2,48,7
41.9156549,70,950,0.316054736,BALL IN PLAY,2,0,0,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.29834516,7.314959104,4,2,48,14
42.76833246,70,967,0.242960513,BALL IN PLAY,0,0,0,1,From Lineout Full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.29834516,7.620770711,4,3,48,14
43.99016547,60,981,0.693382665,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,10.29834516,7.926582318,4,3,48,21
45.41048091,60,1020,0.90656733,BALL IN PLAY,8,0,0,0,,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11.70470374,8.349752676,4,3,48,21
46.8501917,60,1085,0.270432823,BALL IN PLAY,1,0,0,0,,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,11.97513656,8.349752676,4,3,51,21
47.91726663,60,1099,0.732610381,BALL IN PLAY,6,0,0,0,,4,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11.97513656,8.349752676,4,3,51,21
49.38981509,60,1133,0.508389994,BALL IN PLAY,3,0,0,0,,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11.97513656,8.620185498,4,3,51,21
50.98621953,60,1157,0.400313914,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.97513656,8.890618321,4,3,51,26
51.17355597,60,1167,0.038814169,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.97513656,9.161051144,4,3,51,28
52.02133891,60,1176,0.601756674,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,0,0,0,0,11.97513656,9.431483966,4,3,51,28
53.24109045,50,1218,0.383919665,BALL IN PLAY,1,0,0,0,,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,12.32568087,9.930464526,4,3,51,28
54.88789825,50,1243,0.171633348,BALL IN PLAY,1,0,0,1,RD - Near,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.32568087,10.05246109,4,4,51,33
55.75352782,50,1254,0.359674871,BALL IN PLAY,2,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.32568087,10.17445766,4,4,51,35
57.60412926,50,1275,1.61798285,BALL IN PLAY,6,0,0,0,,6,0,0,0,0,0,0,4,4,0,1,0,1,0,0,1,0,0,0,13.09754403,10.29645423,4,4,51,35
58.33856824,50,1354,0.235342172,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.74492005,11.17484608,4,4,51,35
59.77573093,50,1368,0.54902867,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14.29394872,11.71569342,4,4,51,35
60.82913114,50,1391,0.477902676,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,2,2,0,1,0,1,2,0,0,0,0,0,14.42447641,11.71569342,4,4,51,35
61.23210981,50,1423,0.254432336,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.88804075,12.0553531,4,4,51,35
0.30054628,80,7,0.178285569,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.385649036,80,16,0.859205583,BALL IN PLAY,6,0,0,0,,4,2,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0.254432336,0,0,0,0
1.812796272,80,62,0.090687372,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.697444704,0.95187704,0,0,0,0
2.681318642,80,71,0.381669538,BALL IN PLAY,2,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.697444704,1.649321744,0,0,0,0
2.938322423,80,92,0.147345811,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.079114242,1.649321744,0,0,0,0
3.884639471,80,102,0.56734008,BALL IN PLAY,2,0,0,0,,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.226460053,1.649321744,0,0,3,0
4.56274352,80,128,0.454673261,BALL IN PLAY,1,0,0,0,,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1.469919726,1.892781417,0,0,3,0
6.144665225,80,144,1.32131474,BALL IN PLAY,7,0,0,0,,4,1,2,0,0,0,0,4,4,0,0,0,0,0,1,1,0,0,0,1.56778174,1.990643431,0,0,3,0
6.920654074,80,203,0.131718626,BALL IN PLAY,1,0,0,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.373508498,2.235167559,0,0,3,0
7.286536889,80,213,0.458800503,BALL IN PLAY,1,0,0,0,,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2.406698166,2.79637019,0,0,3,0
7.696950451,80,232,0.055083743,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.67175362,3.061425644,0,0,3,0
9.652952599,80,245,0.800129178,BALL IN PLAY,3,0,0,0,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.726837363,3.061425644,0,0,3,5
10.3158509,80,267,0.268955437,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.726837363,3.116509387,0,0,3,7
13.01396618,80,275,2.253625033,BALL IN PLAY,15,0,0,0,,9,2,2,2,0,0,0,1,1,0,1,0,1,2,1,0,0,0,0,2.726837363,3.17159313,0,0,3,7
14.41389962,80,393,0.557470292,BALL IN PLAY,5,0,0,0,,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.65140418,4.306621243,0,0,6,7
14.99408131,80,420,0.172417051,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.208874472,4.306621243,0,0,6,7
15.70427094,80,429,0.304596048,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,5.208874472,4.864091535,0,0,6,7
17.58313194,80,443,1.527573093,BALL IN PLAY,8,0,0,0,,8,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,5.312203479,4.967420542,0,0,6,7
18.2248577,80,502,0.34002361,BALL IN PLAY,1,0,0,0,,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.678715796,6.180183261,0,0,6,7
18.76056144,80,523,0.134577611,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.939409083,6.333932859,0,0,6,7
19.81655122,80,532,0.647464041,BALL IN PLAY,4,0,0,0,,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6.939409083,6.594626146,0,0,6,7
22.16317007,80,559,2.041419844,BALL IN PLAY,10,0,0,1,From Kick Reception,8,1,1,0,0,0,0,2,2,0,1,0,1,1,1,1,0,0,0,7.484075828,6.855319433,0,0,6,7
23.11851122,80,655,0.490535772,BALL IN PLAY,1,0,0,0,,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,9.335104313,8.68528155,1,0,9,7
24.15846966,80,673,0.722266031,BALL IN PLAY,5,0,0,0,,3,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,9.537634616,8.887811853,1,0,9,7
25.75267705,80,711,0.881989172,BALL IN PLAY,1,0,0,0,,1,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,10.05468853,9.404865765,1,0,9,7
27.48701852,80,747,1.366308378,BALL IN PLAY,9,0,0,0,,2,3,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.39854456,9.748721795,1,0,9,7
28.08906418,80,788,0.505471459,BALL IN PLAY,2,0,0,0,,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,10.39854456,9.859783416,1,0,9,7
28.50415812,80,819,0.251351897,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.77593065,9.970845037,1,0,9,7
29.2095627,80,835,0.376815014,BALL IN PLAY,2,0,0,0,,0,1,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,11.02728254,9.970845037,1,0,9,7
30.00186311,80,855,0.536571584,BALL IN PLAY,3,0,0,0,,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,11.18807961,10.13164211,1,0,9,7
31.02217956,80,881,0.466006554,BALL IN PLAY,2,0,0,0,,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,11.32940782,10.27297032,1,0,9,10
32.20370427,80,903,0.885462697,BALL IN PLAY,1,0,0,0,,0,0,1,0,0,0,0,2,2,0,1,1,0,1,0,1,0,0,0,11.43835233,10.41429853,1,0,9,10
33.07243272,70,934,0.310691985,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.69461292,10.77950363,1,0,9,15
33.77377714,70,944,0.332811468,BALL IN PLAY,1,0,0,0,,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,11.69461292,11.03576422,1,0,9,17
34.34753862,70,959,0.159430161,BALL IN PLAY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.76929471,11.29202481,1,0,9,17
35.29027998,70,970,0.363344919,BALL IN PLAY,2,0,0,0,,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.76929471,11.3667066,1,0,9,17
35.79223105,70,980,0.197919559,BALL IN PLAY,1,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.76929471,11.44138839,1,0,9,17
36.91767502,70,988,0.813366477,BALL IN PLAY,2,0,0,0,,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,11.96721427,11.44138839,1,0,9,17
37.85694314,70,1006,0.660407183,BALL IN PLAY,6,0,0,0,,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.18873146,11.63930795,1,0,9,17
40.29786518,70,1036,1.55344986,BALL IN PLAY,9,0,0,0,,8,1,0,0,0,0,0,4,3,0,1,0,1,1,0,0,0,0,0,12.18873146,11.86082514,1,0,9,17
