Team_Name,Tries_Scored,Conversions,Conversion_Attempts,Conversion_Percentage,Penalty_Goals,Penalty_Attempts,Penalty_Percentage,Kick_at_Goal_Success,Drop_Goals,Drop_Goal_Attempts,Kicks_from_Hand,Passes,Runs,Metres_Run,Possession(%),Clean_Breaks,Defenders_Beaten,Offloads,Rucks_Won,Total_Rucks,Percent_Rucks_Won,Mauls_Won,Total_Mauls,Percent_Mauls_Won,Turnovers_Conceded,Tackles_Made,Tackles_Missed,Tackling_Success_Rate,Own_Scrum_Won,Own_Scrum_Lost,Opp_Scrum_Won,Opp_Scrum_Lost,Percent_Scrums_on_own_feed,Own_Lineout_Won,Own_Lineout_Lost,Opp_Lineout_Won,Opp_Lineout_Lost,Percent_Lineouts_on_own_feed,Penalties_Conceeded,Yellow_Cards,Red_Cards,Referee,Playing_Location,Result,Outcome,Tot_Own_Scrums,Penalties_Won
11,0,0,0,0,3,3,100,1,0,0,17,84,86,287,0,3,9,1,67,72,0.931,0,0,0,7,164,15,0.916,6,0,0,5,1,10,1,0,8,0.909,13,1,0,0,0,9,0,6,12
1,1,0,0,0,3,3,100,1,0,0,16,180,153,502,0.5,2,5,12,10,1,0.964,0,0,0,12,73,3,0.96,8,0,0,9,1,14,2,2,7,0.875,10,0,0,0,1,14,3,8,11
2,1,0,0,0,3,3,100,1,0,0,34,60,55,147,0.5,0,2,5,40,40,1,0,0,0,8,177,5,0.972,9,0,0,8,1,7,2,2,14,0.778,11,1,0,0,0,14,3,9,10
6,2,0,0,0,3,3,100,1,0,0,18,110,93,324,0.67,7,13,10,67,73,0.918,0,0,0,11,142,15,0.905,4,1,2,8,0.8,6,2,4,5,0.75,17,0,0,0,1,19,1,5,13
4,1,1,1,100,2,2,100,1,0,0,22,171,150,385,0.33,2,15,17,11,1,0.983,0,0,0,14,93,13,0.877,8,2,1,4,0.8,5,4,2,6,0.556,13,1,0,0,0,13,0,10,17
9,2,1,1,100,4,4,100,1,0,0,24,125,98,550,0.4,12,24,7,68,69,0.986,0,0,0,18,102,12,0.895,5,1,0,11,0.833,8,2,2,11,0.8,6,1,0,0,1,24,1,6,10
8,3,1,1,100,0,0,0,1,0,0,24,113,95,243,0.6,6,12,5,81,87,0.931,0,0,0,14,82,23,0.781,11,0,1,5,1,11,2,2,8,0.846,10,1,0,0,0,17,0,11,6
12,0,0,0,0,9,9,100,1,0,0,25,76,78,200,0,2,8,2,71,75,0.947,0,0,0,6,87,6,0.935,6,2,1,6,0.75,7,0,3,13,1,17,2,0,0,1,27,1,8,11
7,1,1,1,100,2,2,100,1,0,0,13,97,91,270,1,3,6,1,79,86,0.919,0,0,0,16,77,9,0.895,6,1,2,6,0.857,13,3,0,7,0.812,11,0,0,0,0,13,0,7,17
11,3,2,2,100,3,3,100,1,0,0,25,135,105,359,1,4,9,8,89,93,0.957,0,0,0,10,102,12,0.895,6,1,0,6,0.857,10,3,3,10,0.769,12,0,0,0,1,28,1,7,10
1,0,0,0,0,3,3,100,1,0,0,21,155,112,428,0,6,12,11,89,93,0.957,0,0,0,16,95,9,0.913,6,0,1,6,1,10,3,3,10,0.769,10,0,0,0,0,9,0,6,12
5,3,1,1,100,2,2,100,1,0,0,9,108,94,407,0.5,4,14,11,67,72,0.931,0,0,0,13,120,9,0.93,3,1,2,6,0.75,11,5,1,7,0.688,8,0,0,0,1,23,3,4,12
2,3,1,1,100,2,2,100,1,0,0,25,123,115,250,0.5,3,9,6,82,86,0.953,0,0,0,12,96,13,0.881,6,2,1,3,0.75,7,1,5,11,0.875,12,1,0,0,0,23,3,8,8
3,6,6,6,100,0,0,0,1,0,0,10,186,164,529,0.86,11,17,18,12,1,0.992,0,0,0,16,75,10,0.882,11,1,1,8,0.917,9,2,0,8,0.818,9,0,0,0,1,42,1,12,10
9,1,1,1,100,2,2,100,1,0,0,13,65,77,203,0.14,2,9,4,60,64,0.938,0,0,0,8,177,18,0.908,8,1,1,11,0.889,8,0,2,9,1,10,0,0,0,0,13,0,9,9
4,2,1,1,100,4,4,100,1,0,0,19,81,65,306,1,6,8,6,43,46,0.935,0,0,0,12,154,11,0.933,4,1,1,5,0.8,5,1,3,9,0.833,11,1,0,0,1,24,1,5,10
0,0,0,0,0,3,3,100,1,0,0,15,169,131,263,0,4,11,8,10,1,0.973,0,0,0,11,58,8,0.879,5,1,1,4,0.833,9,3,1,5,0.75,10,0,0,0,0,9,0,6,11
8,1,1,1,100,5,5,100,1,0,0,32,96,86,291,0.5,3,9,9,52,55,0.945,0,0,0,10,56,8,0.875,11,2,0,6,0.846,6,1,2,13,0.857,12,0,0,0,1,22,1,13,11
6,1,0,0,0,3,3,100,1,0,0,26,97,79,284,0.5,4,8,7,48,51,0.941,0,0,0,21,82,9,0.901,6,0,2,11,1,13,2,1,6,0.867,11,0,0,0,0,14,0,6,12
0,2,0,0,0,1,1,100,1,0,0,19,159,95,397,1,2,7,6,83,84,0.988,0,0,0,11,133,6,0.957,8,1,0,6,0.889,9,1,4,11,0.9,9,0,0,0,1,13,0,9,10
3,0,0,0,0,5,5,100,1,0,0,19,96,112,283,0,2,6,1,99,10,0.952,0,0,0,15,98,7,0.933,6,0,1,8,1,11,4,1,9,0.733,10,2,0,0,0,15,1,6,9
2,1,0,0,0,4,4,100,1,0,0,19,98,86,266,1,3,5,6,66,71,0.93,0,0,0,15,107,6,0.947,5,1,1,8,0.833,10,1,5,9,0.909,13,0,0,0,1,17,1,6,15
5,0,0,0,0,3,3,100,1,1,0,17,125,107,286,0,1,6,6,90,94,0.957,0,0,0,16,72,5,0.935,8,1,1,5,0.889,9,5,1,10,0.643,15,1,0,0,0,12,0,9,13
1,0,0,0,0,2,2,100,1,0,0,20,135,142,551,0,4,16,11,93,97,0.959,0,0,0,20,66,6,0.917,9,0,0,12,1,8,3,1,14,0.727,13,0,0,0,1,6,0,9,19
8,1,1,1,100,1,1,100,1,0,0,29,76,69,223,1,3,6,4,48,54,0.889,0,0,0,12,142,16,0.899,12,0,0,9,1,14,1,3,8,0.933,19,1,0,0,0,10,1,12,13
6,1,0,0,0,4,4,100,1,0,0,33,135,124,481,1,2,14,5,10,1,0.954,0,0,0,16,101,11,0.902,8,0,0,4,1,12,2,3,8,0.857,7,0,0,0,1,17,1,8,10
11,0,0,0,0,3,3,100,1,1,0,25,133,106,504,0,6,11,13,69,79,0.873,0,0,0,27,127,14,0.901,4,0,0,8,1,8,3,2,12,0.727,10,0,0,0,0,12,0,4,7
9,4,2,2,100,3,3,100,1,0,0,30,144,103,449,0.67,5,9,3,80,85,0.941,0,0,0,15,120,9,0.93,6,0,0,8,1,6,2,2,10,0.75,8,0,0,0,1,33,1,6,7
4,2,2,2,100,1,1,100,1,0,0,28,111,103,307,0.33,4,9,2,84,86,0.977,0,0,0,16,103,9,0.92,8,0,0,6,1,10,2,2,6,0.833,7,0,0,0,0,17,0,8,8
12,1,0,0,0,5,5,100,1,0,0,31,118,91,402,1,3,15,2,70,74,0.946,0,0,0,9,102,12,0.895,11,1,0,8,0.917,8,1,2,10,0.889,10,1,0,0,1,20,1,12,9
0,0,0,0,0,2,2,100,1,0,0,20,132,98,351,0,2,12,4,68,71,0.958,0,0,0,21,111,16,0.874,8,0,1,11,1,10,2,1,8,0.833,9,1,0,0,0,6,0,8,10
11,1,1,1,100,3,3,100,1,1,0,21,193,120,351,0.33,4,7,12,10,1,0.952,0,0,0,12,94,13,0.878,8,2,1,4,0.8,12,3,1,7,0.8,8,0,0,0,1,19,0,10,15
3,2,2,2,100,3,3,100,1,0,0,26,123,93,302,0.67,5,13,10,73,75,0.973,0,0,0,10,115,7,0.943,4,1,2,8,0.8,7,1,3,12,0.875,15,0,0,0,0,23,1,5,8
5,2,2,2,100,2,2,100,1,0,0,13,133,102,312,0.33,5,9,6,79,82,0.963,0,0,0,15,107,15,0.877,5,1,0,7,0.833,7,2,2,8,0.778,12,0,0,0,1,20,0,6,10
9,4,2,2,100,6,6,100,1,0,0,15,148,113,576,0.67,15,15,15,76,83,0.916,0,0,0,18,103,9,0.92,7,0,1,5,1,8,2,2,7,0.8,10,0,0,0,0,42,1,7,12
4,4,3,3,100,1,1,100,1,0,0,24,126,105,462,0.8,12,17,12,72,74,0.973,0,0,0,9,103,8,0.928,10,2,0,4,0.833,10,3,1,12,0.769,10,0,0,0,1,29,1,12,7
7,1,0,0,0,2,2,100,1,0,0,15,100,97,330,0.2,3,8,11,67,76,0.882,0,0,0,18,91,16,0.85,4,0,2,10,1,12,1,3,10,0.923,7,0,1,0,0,11,0,4,10
1,2,1,1,100,3,3,100,1,0,0,22,115,111,529,0.67,11,16,15,79,83,0.952,0,0,0,17,79,13,0.859,9,0,0,8,1,7,4,0,13,0.636,13,1,0,0,1,21,1,9,8
6,1,0,0,0,5,5,100,1,0,0,26,101,85,277,0.33,6,13,8,67,75,0.893,0,0,0,14,99,16,0.861,8,0,0,9,1,13,0,4,7,1,8,2,0,0,0,20,0,8,13
7,2,2,2,100,0,0,0,1,0,0,15,132,123,241,0.33,3,7,13,88,94,0.936,0,0,0,17,58,13,0.817,8,0,1,10,1,12,3,2,12,0.8,12,1,0,0,1,14,0,8,11
4,4,3,3,100,3,3,100,1,0,0,24,100,75,323,0.67,4,13,5,49,51,0.961,0,0,0,12,129,7,0.948,10,1,0,8,0.909,12,2,3,12,0.857,11,2,0,0,0,35,1,11,12
11,2,1,1,100,3,3,100,1,0,0,34,166,124,484,0.67,5,17,10,93,95,0.979,0,0,0,10,87,13,0.87,6,1,3,3,0.857,9,1,0,10,0.9,7,0,0,0,1,21,1,7,14
9,1,0,0,0,3,3,100,1,0,0,27,117,94,412,0.33,2,13,13,57,60,0.95,0,0,0,10,118,17,0.874,3,3,1,6,0.5,10,0,1,9,1,14,1,0,0,0,14,0,6,7
0,1,1,1,100,2,2,100,1,0,0,23,122,87,172,0.5,3,7,4,81,85,0.953,0,0,0,11,94,5,0.95,9,1,2,6,0.9,14,2,2,10,0.875,8,0,0,0,1,13,3,10,15
2,1,1,1,100,2,2,100,1,0,0,23,68,85,190,0.5,3,5,4,67,74,0.905,0,0,0,11,97,7,0.933,6,2,1,9,0.75,10,2,2,14,0.833,15,1,0,0,0,13,3,8,8
3,1,1,1,100,3,3,100,1,0,0,24,153,134,480,0.5,6,10,5,11,1,0.943,0,0,0,15,92,4,0.958,6,1,0,8,0.857,11,2,0,9,0.846,8,0,0,0,1,16,1,7,11
8,1,1,1,100,2,2,100,1,0,0,29,142,96,273,0.5,3,4,5,76,83,0.916,0,0,0,11,126,10,0.927,8,0,1,6,1,9,0,2,11,1,11,0,0,0,0,13,0,8,8
1,2,1,1,100,3,3,100,1,0,0,12,154,122,377,0.67,8,13,12,91,94,0.968,0,0,0,18,77,14,0.846,10,0,2,11,1,9,1,1,8,0.9,13,1,0,0,1,21,1,10,12
5,1,1,1,100,1,1,100,1,0,0,13,105,82,336,0.33,7,14,5,60,62,0.968,0,0,0,15,134,13,0.912,11,2,0,10,0.846,8,1,1,9,0.889,12,1,0,0,0,10,0,13,13
2,1,1,1,100,1,1,100,1,0,0,37,89,91,338,0.5,6,6,10,62,64,0.969,0,0,0,12,85,7,0.924,7,2,1,6,0.778,13,3,1,14,0.812,11,0,0,0,1,10,3,9,10
3,1,1,1,100,1,1,100,1,0,0,37,95,91,233,0.5,0,7,2,68,70,0.971,0,0,0,18,71,6,0.922,6,1,2,7,0.857,14,1,3,13,0.933,10,1,0,0,0,10,3,7,11
4,1,1,1,100,3,3,100,1,0,0,22,65,69,257,0.5,3,5,4,50,50,1,0,0,0,6,139,6,0.959,9,1,1,7,0.9,7,1,1,11,0.875,8,0,0,0,1,16,1,10,11
11,1,1,1,100,2,2,100,1,0,0,22,210,131,343,0.5,4,6,9,10,1,0.972,0,0,0,7,69,5,0.932,7,1,1,9,0.875,11,1,1,7,0.917,11,1,0,0,0,13,0,8,8
8,4,4,4,100,2,2,100,1,0,0,25,88,96,315,0.67,9,21,6,73,76,0.961,0,0,0,14,60,6,0.909,8,0,2,8,1,12,1,4,10,0.923,9,1,0,0,1,34,1,8,16
7,2,2,2,100,2,2,100,1,0,0,23,43,54,157,0.33,3,6,2,36,36,1,0,0,0,11,108,20,0.844,8,2,0,8,0.8,10,4,1,12,0.714,16,1,0,0,0,20,0,10,9
9,2,1,1,100,1,1,100,1,0,0,22,168,131,382,0.5,8,8,11,99,10,0.943,0,0,0,19,86,15,0.852,6,1,1,10,0.857,12,4,5,12,0.75,10,1,0,0,1,15,1,7,10
6,2,2,2,100,0,0,0,1,0,0,23,115,96,392,0.5,4,15,13,58,61,0.951,0,0,0,18,141,8,0.946,10,1,1,6,0.909,12,5,4,12,0.706,10,1,0,0,0,14,0,11,10
12,0,0,0,0,2,2,100,1,0,0,22,114,101,292,0,3,6,5,83,89,0.933,0,0,0,7,115,8,0.935,5,0,0,8,1,13,0,2,14,1,16,1,0,0,1,6,0,5,10
3,1,1,1,100,5,5,100,1,0,0,20,146,116,429,1,5,8,5,87,88,0.989,0,0,0,8,112,6,0.949,8,0,0,5,1,14,2,0,13,0.875,10,1,0,0,0,22,1,8,16
7,2,0,0,0,1,1,100,1,0,0,24,152,137,495,0.5,2,15,10,10,1,0.971,0,0,0,21,67,5,0.931,6,0,1,9,1,12,1,2,12,0.923,8,1,0,0,1,13,0,6,8
11,2,2,2,100,2,2,100,1,0,0,30,118,77,534,0.5,9,5,9,44,48,0.917,0,0,0,14,133,15,0.899,9,1,0,6,0.9,12,2,1,12,0.857,8,0,0,0,0,20,1,10,8
1,1,0,0,0,3,3,100,1,0,0,13,175,146,387,0.33,8,15,18,10,1,0.943,0,0,0,22,68,8,0.895,7,1,2,6,0.875,14,2,3,8,0.875,10,0,0,0,1,14,0,8,15
4,2,1,1,100,4,4,100,1,0,0,23,82,79,322,0.67,5,8,6,51,60,0.85,0,0,0,17,125,14,0.899,6,2,1,7,0.75,8,3,2,14,0.727,15,1,0,0,0,24,1,8,10
6,2,2,2,100,2,2,100,1,0,0,12,145,100,400,0.5,8,15,3,80,84,0.952,0,0,0,20,90,9,0.909,9,1,0,7,0.9,9,0,2,10,1,13,2,0,0,1,20,0,10,8
2,2,2,2,100,4,4,100,1,0,0,17,89,81,317,0.5,3,9,3,69,71,0.972,0,0,0,12,101,15,0.871,7,0,1,9,1,10,2,0,9,0.833,8,2,0,0,0,26,1,7,13
8,5,5,5,100,1,1,100,1,0,0,19,130,97,344,0.83,5,11,12,72,76,0.947,0,0,0,17,101,9,0.918,8,1,2,7,0.889,13,2,0,12,0.867,11,1,0,0,1,38,1,9,14
0,1,1,1,100,1,1,100,1,0,0,18,131,94,264,0.17,4,9,12,69,75,0.92,0,0,0,15,108,11,0.908,7,2,1,8,0.778,12,0,2,13,1,14,1,0,0,0,10,0,9,11
9,6,4,4,100,0,0,0,1,0,0,22,116,85,609,0.75,10,17,5,49,55,0.891,0,0,0,14,146,25,0.854,12,0,0,6,1,8,0,2,12,1,9,0,0,0,1,38,1,12,8
5,2,0,0,0,2,2,100,1,0,0,23,209,146,577,0.25,7,25,18,10,1,0.973,0,0,0,16,76,17,0.817,6,0,0,12,1,12,2,0,8,0.857,8,0,0,0,0,16,0,6,9
11,2,2,2,100,0,0,0,1,0,0,24,187,152,483,0.33,5,16,14,11,1,0.944,0,0,0,22,83,15,0.847,4,1,0,13,0.8,10,2,1,3,0.833,6,0,0,0,1,14,0,5,10
8,4,3,3,100,0,0,0,1,0,0,32,105,82,383,0.67,7,15,7,55,60,0.917,0,0,0,22,161,16,0.91,13,0,1,4,1,3,1,2,10,0.75,10,1,0,0,0,26,1,13,6
0,1,1,1,100,3,3,100,1,0,0,14,162,111,202,0.33,3,6,8,86,93,0.925,0,0,0,16,40,8,0.833,9,3,3,3,0.75,13,0,1,10,1,10,0,0,0,1,16,0,12,15
4,2,2,2,100,2,2,100,1,0,0,14,77,48,259,0.67,3,8,5,36,39,0.923,0,0,0,9,121,6,0.953,3,3,3,9,0.5,10,1,0,13,0.909,15,1,0,0,0,20,1,6,10
2,3,1,1,100,4,4,100,1,0,0,29,145,108,284,1,1,7,7,79,83,0.952,0,0,0,13,68,9,0.883,6,1,4,6,0.857,17,2,3,8,0.895,9,0,0,0,1,29,1,7,14
12,0,0,0,0,2,2,100,1,0,0,22,93,69,233,0,1,10,2,56,58,0.966,0,0,0,16,107,7,0.939,6,4,1,6,0.6,8,3,2,17,0.727,14,1,0,0,0,6,0,10,9
3,1,1,1,100,5,5,100,1,0,0,20,100,79,278,0.33,6,11,2,68,76,0.895,0,0,0,19,69,10,0.873,8,1,0,5,0.889,14,1,0,6,0.933,9,0,0,0,1,22,0,9,16
6,2,2,2,100,3,3,100,1,0,0,26,113,80,336,0.67,6,10,9,63,67,0.94,0,0,0,12,81,11,0.88,5,0,1,8,1,6,0,1,14,1,16,1,0,0,0,23,1,5,9
2,4,4,4,100,1,1,100,1,0,0,20,168,137,433,1,7,14,21,92,96,0.958,0,0,0,15,84,7,0.923,6,3,4,6,0.667,10,1,4,11,0.909,13,0,0,0,1,31,1,9,9
11,0,0,0,0,1,1,100,1,0,0,18,111,82,279,0,0,7,8,64,65,0.985,0,0,0,17,139,14,0.908,6,4,3,6,0.6,11,4,1,10,0.733,9,0,0,0,0,3,0,10,13
4,0,0,0,0,3,3,100,1,0,0,18,83,82,248,0,1,7,3,66,72,0.917,0,0,0,15,152,12,0.927,7,1,0,4,0.875,5,5,3,7,0.5,9,1,0,0,1,9,0,8,11
3,0,0,0,0,5,5,100,1,1,0,23,162,123,418,0,7,12,6,10,1,0.947,0,0,0,17,84,7,0.923,4,0,1,7,1,7,3,5,5,0.7,11,1,0,0,0,18,1,4,9
6,5,5,5,100,2,2,100,1,0,0,24,143,120,481,0.83,16,13,16,77,79,0.975,0,0,0,7,89,7,0.927,5,1,2,5,0.833,12,0,1,14,1,11,0,0,0,1,41,1,6,16
7,1,1,1,100,1,1,100,1,0,0,11,95,96,265,0.17,6,7,9,68,72,0.944,0,0,0,16,90,14,0.865,5,2,1,5,0.714,14,1,0,12,0.933,16,2,0,0,0,10,0,7,11
9,6,6,6,100,1,1,100,1,0,0,18,140,94,515,0.86,16,10,7,53,58,0.914,0,0,0,18,93,18,0.838,13,0,1,5,1,9,2,6,12,0.818,12,0,0,0,1,45,1,13,16
12,1,1,1,100,0,0,0,1,0,0,17,136,110,476,0.14,21,18,14,75,81,0.926,0,0,0,15,66,10,0.868,5,1,0,13,0.833,12,6,2,9,0.667,16,1,0,0,0,7,0,6,12
12,2,2,2,100,3,3,100,1,0,0,26,95,87,382,0.4,11,13,10,59,61,0.967,0,0,0,14,118,22,0.843,6,1,0,4,0.857,12,0,0,13,1,10,2,0,0,1,23,0,7,12
8,3,1,1,100,3,3,100,1,0,0,29,194,126,566,0.6,9,22,26,85,91,0.934,0,0,0,16,78,13,0.857,4,0,1,6,1,13,0,0,12,1,12,1,0,0,0,26,1,4,10
11,0,0,0,0,4,4,100,1,0,0,18,80,62,136,0,1,4,2,58,62,0.935,0,0,0,10,94,9,0.913,5,3,2,5,0.625,9,1,3,10,0.9,13,2,0,0,1,12,0,8,12
6,3,3,3,100,4,4,100,1,0,0,14,118,100,445,1,6,9,6,75,79,0.949,0,0,0,11,60,4,0.938,5,2,3,5,0.714,10,3,1,9,0.769,12,0,0,0,0,33,1,7,13
0,3,1,1,100,3,3,100,1,0,0,15,109,90,236,0.6,4,13,6,70,73,0.959,0,0,0,7,76,13,0.854,6,2,2,7,0.75,13,2,0,4,0.867,11,2,0,0,1,26,1,8,10
9,2,1,1,100,3,3,100,1,0,0,14,106,73,244,0.4,3,13,2,53,56,0.946,0,0,0,13,90,14,0.865,7,2,2,6,0.778,4,0,2,13,1,10,2,0,0,0,21,0,9,11
3,8,4,4,100,2,2,100,1,0,0,14,195,155,757,0.89,18,31,10,12,1,0.992,0,0,0,8,80,17,0.825,6,0,3,6,1,7,0,3,1,1,8,0,0,0,1,54,1,6,10
5,1,1,1,100,2,2,100,1,0,0,12,125,82,390,0.11,2,17,8,65,65,1,0,0,0,5,162,31,0.839,6,3,0,6,0.667,1,3,0,7,0.25,10,0,0,0,0,13,0,9,8
4,3,1,1,100,6,6,100,1,0,0,16,182,143,511,0.5,2,27,7,11,1,0.983,0,0,0,9,65,13,0.833,3,0,1,3,1,9,3,1,6,0.75,10,0,0,0,1,35,1,3,15
2,3,1,1,100,4,4,100,1,0,0,21,67,62,320,0.5,6,12,5,44,47,0.936,0,0,0,4,151,27,0.848,3,1,0,3,0.75,6,1,3,9,0.857,15,1,0,0,0,29,0,4,10
1,4,3,3,100,2,2,100,1,0,0,22,144,98,519,0.5,9,17,12,66,73,0.904,0,0,0,15,106,7,0.938,8,0,0,3,1,14,2,1,11,0.875,11,1,0,0,1,32,0,8,13
7,4,2,2,100,2,2,100,1,1,0,20,123,102,485,0.5,11,7,9,69,74,0.932,0,0,0,18,101,17,0.856,3,0,0,8,1,11,1,2,14,0.917,13,2,0,0,0,33,1,3,11
7,1,0,0,0,1,1,100,1,0,0,23,107,89,373,0.5,4,4,7,66,70,0.943,0,0,0,17,96,12,0.889,5,1,0,11,0.833,7,5,2,14,0.583,8,1,0,0,1,8,0,6,6
2,1,1,1,100,2,2,100,1,0,0,35,109,104,311,0.5,4,12,7,80,87,0.92,0,0,0,13,79,3,0.963,11,0,1,5,1,14,2,5,7,0.875,6,1,0,0,0,13,1,11,8
11,6,4,4,100,0,0,0,1,0,0,18,205,153,532,0.86,5,23,7,11,1,0.973,0,0,0,12,99,9,0.917,7,0,2,6,1,11,2,4,12,0.846,9,0,0,0,1,38,1,7,11
5,1,1,1,100,1,1,100,1,1,0,27,85,89,209,0.14,1,9,1,83,87,0.954,0,0,0,7,162,23,0.876,6,2,0,7,0.75,12,4,2,11,0.75,11,1,0,0,0,13,0,8,9
6,4,4,4,100,1,1,100,1,0,0,16,169,147,631,1,9,13,20,10,1,0.927,0,0,0,17,63,4,0.94,11,0,0,6,1,12,2,4,9,0.857,12,1,0,0,1,31,1,11,20
1,0,0,0,0,4,4,100,1,0,0,22,66,55,186,0,1,4,6,40,47,0.851,0,0,0,13,142,13,0.916,6,0,0,11,1,9,4,2,12,0.692,20,2,0,0,0,12,0,6,12
8,2,2,2,100,2,2,100,1,0,0,17,183,127,430,0.5,5,7,13,88,95,0.926,0,0,0,20,113,12,0.904,5,1,4,9,0.833,10,1,0,5,0.909,7,0,0,0,1,20,3,6,10
4,2,2,2,100,2,2,100,1,0,0,22,134,99,357,0.5,1,12,10,71,74,0.959,0,0,0,11,139,7,0.952,9,4,1,5,0.692,5,0,1,10,1,10,0,0,0,0,20,3,13,7
9,1,0,0,0,1,1,100,1,0,0,16,116,86,233,0.5,1,8,4,67,74,0.905,0,0,0,14,130,17,0.884,9,1,0,9,0.9,11,1,3,14,0.917,11,0,0,0,1,8,0,10,10
3,1,1,1,100,2,2,100,1,1,0,21,133,114,305,0.5,6,17,4,10,1,0.981,0,0,0,15,91,8,0.919,9,0,1,9,1,14,3,1,11,0.824,10,0,0,0,0,16,1,9,11
12,1,0,0,0,2,2,100,1,0,0,18,162,130,460,0.33,4,12,16,96,10,0.96,0,0,0,17,60,7,0.895,8,0,1,9,1,10,0,3,7,1,11,1,0,0,1,11,0,8,14
6,2,1,1,100,2,2,100,1,0,0,21,72,75,309,0.67,4,7,9,49,51,0.961,0,0,0,13,104,12,0.897,9,1,0,8,0.9,7,3,0,10,0.7,14,1,0,0,0,18,1,10,11
4,5,4,4,100,1,1,100,1,0,0,14,191,152,559,0.83,12,28,17,10,1,0.972,0,0,0,19,68,11,0.861,7,0,1,7,1,10,1,1,15,0.909,10,0,0,0,1,36,1,7,10
9,1,0,0,0,1,1,100,1,0,0,18,112,70,232,0.17,1,11,4,48,59,0.814,0,0,0,17,143,28,0.836,7,1,0,7,0.875,15,1,1,10,0.938,10,1,0,0,0,8,0,8,10
6,5,4,4,100,4,4,100,1,0,0,21,89,90,479,0.83,9,13,8,63,71,0.887,0,0,0,15,150,10,0.938,5,0,1,6,1,9,0,3,10,1,12,0,0,0,1,45,1,5,11
4,1,1,1,100,1,1,100,1,0,0,10,189,149,465,0.17,7,10,9,12,1,0.91,0,0,0,19,74,13,0.851,6,1,0,5,0.857,10,3,0,9,0.769,11,0,0,0,0,10,0,7,12
3,1,1,1,100,4,4,100,1,0,0,13,187,139,415,0.33,8,9,8,11,1,0.957,0,0,0,14,54,6,0.9,10,2,1,3,0.833,12,0,3,8,1,15,0,0,0,1,19,1,12,14
2,2,1,1,100,1,1,100,1,0,0,11,96,70,280,0.67,2,6,8,42,48,0.875,0,0,0,12,133,8,0.943,3,1,2,10,0.75,8,3,0,12,0.727,14,1,0,0,0,15,0,4,15
3,3,3,3,100,3,3,100,1,0,0,18,128,107,361,0.5,6,6,8,79,83,0.952,0,0,0,9,95,14,0.872,2,4,2,5,0.333,7,0,1,12,1,14,2,0,0,1,30,0,6,8
6,3,2,2,100,4,4,100,1,0,0,14,102,104,413,0.5,6,15,7,73,77,0.948,0,0,0,17,94,6,0.94,5,2,4,2,0.714,12,1,0,7,0.923,8,0,0,0,0,31,1,7,14
