Unnamed:_0,Team_Name,Tries_Scored,Conversions,Conversion_Attempts,Conversion_Percentage,Penalty_Goals,Penalty_Attempts,Penalty_Percentage,Kick_at_Goal_Success,Drop_Goals,Drop_Goal_Attempts,Kicks_from_Hand,Passes,Runs,Metres_Run,Possession(%),Clean_Breaks,Defenders_Beaten,Offloads,Rucks_Won,Total_Rucks,%Rucks_Won,Mauls_Won,Total_Mauls,%Mauls_Won,Turnovers_Conceded,Tackles_Made,Tackles_Missed,Tackling_Success_Rate,Own_Scrum_Won,Own_Scrum_Lost,Opp_Scrum_Won,Opp_Scrum_Lost,%Scrums_on_own_feed,Own_Lineout_Won,Own_Lineout_Lost,Opp_Lineout_Won,Opp_Lineout_Lost,%Lineouts_on_own_feed,Penalties_Conceeded,Yellow_Cards,Red_Cards,Referee,Playing_Location,Result,Outcome,Tot_Own_Scrums,Penalties_Won
523,4,4,2,4,50,1,1,100,0.6,0,0,28,71,70,420,0.5,8,16,8,49,50,0.98,0,0,0,12,177,24,0.88,7,1,0,5,0,11,4,2,15,0.733,12,1,1,4,0,27,0,8,8
524,8,3,2,3,66.66666667,1,4,25,0.43,0,0,24,94,62,317,0.6,5,14,6,52,52,1,0,0,0,8,104,16,0.87,7,1,1,4,0,8,1,3,13,0.889,11,0,0,11,1,22,1,8,8
525,2,2,2,2,100,2,3,66.66666667,0.8,0,1,20,85,77,231,0.4,7,16,6,66,67,0.985,0,0,0,8,80,14,0.85,4,1,1,7,0,13,3,1,8,0.812,8,0,0,11,0,20,0,5,11
526,7,1,1,1,100,2,2,100,1,0,0,37,151,103,475,0.25,6,24,15,75,77,0.974,0,0,0,12,100,25,0.8,8,0,1,4,0,15,5,2,14,0.75,12,0,0,133,1,13,0,8,10
527,11,3,1,3,33.33333333,2,3,66.66666667,0.5,0,0,34,111,105,429,0.75,7,25,13,65,66,0.985,0,0,0,14,86,24,0.78,4,1,0,8,0,14,2,5,15,0.875,10,0,0,133,0,23,1,5,12
528,0,11,8,11,72.72727273,1,1,100,0.75,0,0,22,133,101,498,0.6,11,18,15,57,59,0.966,12,1,0,14,47,4,0.92,7,1,4,3,0,16,2,1,8,0.889,4,0,0,3,1,74,1,8,14
529,5,2,0,2,0,1,1,100,0.33,0,0,14,99,58,228,0.4,5,4,5,38,40,0.95,2,2,1,17,77,18,0.81,3,4,1,7,1,8,1,2,16,0.889,14,2,0,3,0,13,0,7,4
530,12,3,2,3,66.66666667,3,3,100,0.83,0,0,18,105,83,427,0.43,5,19,6,57,60,0.95,0,0,0,14,91,16,0.85,5,1,0,1,0,14,3,2,8,0.824,6,0,0,1,1,28,1,6,17
531,1,4,2,4,50,1,2,50,0.5,0,1,21,106,91,553,0.57,7,16,7,62,63,0.984,0,0,0,10,92,19,0.83,1,0,1,5,0,8,2,3,14,0.8,17,2,0,1,0,27,0,1,6
532,5,5,3,5,60,3,3,100,0.75,0,0,23,121,85,510,0.5,12,15,12,54,58,0.931,0,0,0,11,120,17,0.876,4,1,2,2,0,8,0,2,13,1,14,0,0,4,1,40,0,5,7
533,9,5,4,5,80,3,3,100,0.875,0,0,18,149,128,600,0.5,5,17,19,87,91,0.956,0,0,0,16,74,15,0.832,2,2,1,4,0,13,2,0,8,0.867,7,0,0,4,0,42,1,4,14
534,11,6,2,6,33.33333333,3,3,100,0.556,0,0,21,136,109,389,1,11,13,9,82,85,0.965,0,0,0,17,69,16,0.812,7,2,3,9,0,7,2,6,10,0.778,10,0,0,2,1,43,1,9,10
535,2,0,0,0,0,2,2,100,1,0,0,13,93,79,338,0,5,16,11,47,50,0.94,0,0,0,18,118,12,0.908,9,3,2,7,0,10,6,2,7,0.625,10,0,0,2,0,6,0,12,10
536,1,1,1,1,100,4,4,100,1,0,0,17,121,79,261,0.25,4,7,4,68,70,0.971,0,0,0,14,70,8,0.897,7,1,2,6,0,13,3,0,9,0.812,8,0,0,15,1,19,0,8,16
537,0,3,3,3,100,1,2,50,0.8,0,0,15,113,73,314,0.75,5,8,13,48,52,0.923,0,0,0,11,92,7,0.929,6,2,1,7,0,9,0,3,13,1,16,2,0,15,0,24,1,8,8
538,12,1,0,1,0,6,7,85.71428571,0.75,0,1,14,124,107,361,1,3,8,4,91,93,0.978,0,0,0,9,41,1,0.976,4,0,0,6,0,9,2,2,11,0.818,16,1,0,3,1,23,0,4,11
539,3,0,0,0,0,8,8,100,1,0,0,23,63,45,202,0,1,1,3,31,33,0.939,0,0,0,7,136,8,0.944,6,0,0,4,0,11,2,2,9,0.846,11,2,0,3,0,24,1,6,16
540,4,4,4,4,100,4,4,100,1,0,0,35,153,119,506,1,9,7,16,69,71,0.972,0,0,0,9,116,15,0.885,7,0,1,7,0,9,1,2,15,0.9,13,2,0,33,1,40,1,7,11
541,8,0,0,0,0,1,4,25,0.25,0,0,25,163,121,306,0,1,15,17,82,88,0.932,0,0,0,16,84,7,0.923,7,1,0,7,0,15,2,1,9,0.882,11,1,0,33,0,3,0,8,13
542,10,2,0,2,0,1,2,50,0.25,0,0,18,108,97,306,0.29,5,14,12,74,79,0.937,0,0,0,10,94,9,0.913,7,1,0,9,0,10,3,2,14,0.769,14,0,0,1,1,13,0,8,6
543,6,5,5,5,100,1,2,50,0.857,0,0,24,130,100,293,0.71,7,9,9,78,79,0.987,0,0,0,11,91,14,0.867,9,0,1,7,0,14,2,3,10,0.875,6,0,0,1,0,38,1,9,14
544,3,3,3,3,100,3,3,100,1,0,0,29,99,67,368,0.6,7,15,4,53,55,0.964,0,0,0,18,99,13,0.884,3,2,1,7,0,16,4,1,14,0.8,10,0,0,7,1,30,1,5,10
545,5,2,2,2,100,3,4,75,0.833,0,0,32,173,114,575,0.4,9,13,19,70,74,0.946,0,0,0,17,72,17,0.809,7,1,2,3,0,14,1,4,16,0.933,10,0,0,7,0,23,0,8,10
546,9,6,5,6,83.33333333,0,0,0,0.833,0,0,17,172,125,536,1,10,11,18,83,92,0.902,0,0,0,17,87,13,0.87,8,0,0,7,0,14,3,3,10,0.824,10,0,0,3,1,40,1,8,18
547,10,0,0,0,0,1,1,100,1,0,0,17,111,86,291,0,3,11,6,69,71,0.972,0,0,0,18,109,11,0.908,7,0,0,8,0,10,3,3,14,0.769,18,2,0,3,0,3,0,7,10
548,6,5,3,5,60,1,3,33.33333333,0.5,0,0,16,126,81,532,0.71,13,22,12,56,59,0.949,0,0,0,19,100,11,0.901,10,0,1,13,0,12,1,2,10,0.923,7,0,0,2,1,34,1,10,14
549,12,2,2,2,100,4,4,100,1,0,0,18,98,84,286,0.29,5,11,9,61,65,0.938,0,0,0,15,92,22,0.807,13,1,0,10,0,10,2,1,12,0.833,14,2,0,2,0,26,0,14,7
550,8,3,2,3,66.66666667,4,4,100,0.857,0,1,20,119,92,399,0.5,8,17,12,64,67,0.955,0,0,0,9,92,27,0.773,3,2,1,4,0,9,1,3,11,0.9,15,0,0,4,1,31,0,5,8
551,1,3,2,3,66.66666667,7,8,87.5,0.818,0,0,19,99,84,372,0.5,8,27,5,62,64,0.969,0,0,0,9,100,17,0.855,4,1,2,3,0,11,3,1,9,0.786,8,0,0,4,0,40,1,5,15
552,0,4,2,4,50,0,2,0,0.333,0,1,18,95,62,329,0.67,7,11,6,40,45,0.889,0,0,0,17,66,10,0.868,5,0,2,9,0,17,2,0,10,0.895,11,2,0,1,1,24,1,5,12
553,11,2,1,2,50,3,5,60,0.571,0,0,17,113,69,334,0.33,6,10,9,56,58,0.966,0,0,0,16,57,11,0.838,9,2,0,5,0,10,0,2,17,1,12,0,0,1,0,21,0,11,11
554,2,1,1,1,100,3,3,100,1,0,0,34,88,57,256,0.5,5,7,5,48,50,0.96,0,0,0,12,97,13,0.882,5,0,1,8,0,15,2,4,9,0.882,17,0,0,15,1,16,0,5,8
555,4,1,0,1,0,6,7,85.71428571,0.75,0,0,26,165,108,533,0.5,11,13,10,69,72,0.958,0,0,0,15,66,7,0.904,8,1,0,5,0,9,4,2,15,0.692,8,0,0,15,0,23,1,9,17
556,3,1,0,1,0,3,5,60,0.5,0,0,32,100,62,217,1,6,12,2,60,60,1,0,0,0,8,97,6,0.942,3,0,0,8,0,11,6,5,7,0.647,10,0,0,2,1,14,0,3,10
557,0,0,0,0,0,5,6,83.33333333,0.833,1,1,33,135,90,267,0,5,6,10,76,80,0.95,0,0,0,6,73,12,0.859,8,0,0,3,0,7,5,6,11,0.583,10,0,0,2,0,18,1,8,10
558,10,3,2,3,66.66666667,2,3,66.66666667,0.667,0,0,13,102,100,371,0.5,7,16,7,82,86,0.953,0,0,0,13,93,19,0.83,7,3,2,5,0,12,3,1,8,0.8,12,0,0,15,1,25,1,10,13
559,11,3,3,3,100,1,2,50,0.8,0,0,9,114,95,468,0.5,9,18,5,71,77,0.922,0,0,0,22,101,15,0.871,5,2,3,7,0,8,1,3,12,0.889,13,0,0,15,0,24,0,7,12
560,9,4,4,4,100,3,3,100,1,0,0,13,130,96,503,0.8,6,12,10,64,69,0.928,0,0,0,16,64,11,0.853,4,0,3,8,0,16,0,0,12,1,12,0,0,7,1,37,1,4,12
561,2,1,0,1,0,3,5,60,0.5,0,0,18,117,67,319,0.2,4,11,7,46,47,0.979,0,0,0,12,98,11,0.899,8,3,0,4,0,12,0,0,16,1,12,0,0,7,0,14,0,11,12
562,5,4,4,4,100,5,6,83.33333333,0.9,0,0,26,152,90,404,0.8,4,12,9,70,71,0.986,0,0,0,11,95,17,0.848,4,2,0,7,0,14,3,2,10,0.824,10,0,0,3,1,43,1,6,14
563,8,1,0,1,0,3,3,100,0.75,0,0,25,138,85,391,0.2,1,17,10,64,70,0.914,0,0,0,15,86,12,0.878,7,0,2,4,0,10,2,3,14,0.833,14,0,0,3,0,14,0,7,10
564,4,0,0,0,0,3,7,42.85714286,0.429,0,1,21,122,84,337,0,2,8,15,54,57,0.947,0,0,0,19,153,17,0.9,7,2,0,10,0,11,1,1,8,0.917,11,0,0,12,1,9,3,9,13
565,6,0,0,0,0,3,3,100,1,0,1,26,157,117,345,0,0,17,11,97,10,0.97,0,0,0,17,84,8,0.913,10,0,2,7,0,8,1,1,11,0.889,13,0,0,12,0,9,3,10,11
566,12,1,1,1,100,3,6,50,0.57,0,0,21,95,91,513,0.5,6,13,6,55,58,0.948,0,0,0,17,93,12,0.89,5,3,0,10,0,12,1,1,14,0.923,17,1,0,1,1,16,3,8,15
567,1,1,1,1,100,3,5,60,0.67,0,0,26,101,87,351,0.5,2,12,4,60,63,0.952,0,0,0,17,89,13,0.87,10,0,3,5,0,14,1,1,12,0.933,15,0,0,1,0,16,3,10,17
568,11,1,0,1,0,3,6,50,0.429,0,0,30,60,64,141,1,2,8,2,50,56,0.893,0,0,0,9,75,9,0.893,5,0,1,5,0,12,3,3,9,0.8,15,1,0,13,1,14,1,5,8
569,4,0,0,0,0,4,7,57.14285714,0.571,0,0,29,77,73,292,0,1,9,2,54,61,0.885,0,0,0,14,73,9,0.89,5,1,0,5,0,9,3,3,12,0.75,8,2,0,13,0,12,0,6,15
570,6,0,0,0,0,3,4,75,0.75,0,0,16,144,99,339,0,3,16,7,89,90,0.989,0,0,0,16,124,13,0.905,4,1,1,8,0,10,3,2,10,0.769,12,0,0,15,1,9,0,5,14
571,9,1,1,1,100,4,5,80,0.833,1,0,14,145,113,271,1,3,13,19,93,99,0.939,0,0,0,13,111,16,0.874,8,1,1,4,0,10,2,3,10,0.833,14,0,0,15,0,22,1,9,12
572,8,2,2,2,100,5,7,71.42857143,0.778,0,0,30,66,47,320,0.67,5,8,1,31,34,0.912,0,0,0,8,80,5,0.941,3,2,1,4,0,9,4,1,13,0.692,15,1,0,1,1,29,1,5,9
573,3,1,1,1,100,5,5,100,1,0,1,32,128,71,271,0.33,2,5,4,71,74,0.959,0,0,0,9,46,9,0.836,4,1,2,3,0,13,1,4,9,0.929,9,0,0,1,0,22,0,5,15
574,1,2,2,2,100,5,7,71.42857143,0.778,0,0,21,113,84,428,0.67,3,17,7,62,67,0.925,0,0,0,11,98,14,0.875,6,0,0,6,0,11,2,0,11,0.846,15,0,0,12,1,29,1,6,15
575,5,1,1,1,100,5,6,83.33333333,0.857,0,0,14,167,96,347,0.33,4,14,11,70,76,0.921,0,0,0,18,88,17,0.838,6,0,0,6,0,11,0,2,11,1,15,1,0,12,0,22,0,6,15
576,0,5,3,5,60,2,2,100,0.714,0,0,19,117,82,370,0.56,9,13,10,55,57,0.965,0,0,0,15,100,16,0.862,10,1,0,7,0,13,1,1,10,0.929,11,0,0,7,1,37,1,11,14
577,12,4,4,4,100,1,2,50,0.833,0,0,11,137,112,550,0.44,12,14,18,72,76,0.947,0,0,0,18,78,12,0.867,7,0,1,10,0,10,1,1,13,0.909,14,0,0,7,0,31,0,7,11
578,2,1,1,1,100,4,5,80,0.833,0,0,22,172,146,346,0.33,2,9,6,12,1,0.968,0,0,0,13,91,10,0.901,8,1,0,6,0,14,0,1,5,1,9,0,0,2,1,19,0,9,11
579,10,2,2,2,100,5,6,83.33333333,0.875,0,0,24,85,89,320,0.67,5,10,6,67,68,0.985,0,0,0,13,158,9,0.946,6,0,1,8,0,5,1,0,14,0.833,11,0,0,2,0,29,1,6,9
580,3,3,2,3,66.66666667,4,5,80,0.75,0,0,23,109,80,351,0.75,4,17,3,59,62,0.952,0,0,0,12,117,12,0.907,6,0,1,5,0,13,0,1,18,1,14,0,0,16,1,31,1,6,16
581,2,1,1,1,100,1,3,33.33333333,0.5,0,0,15,142,108,321,0.25,2,12,10,80,85,0.941,0,0,0,20,74,17,0.813,5,1,0,6,0,18,1,0,13,0.947,16,2,0,16,0,10,0,6,14
582,10,1,1,1,100,6,7,85.71428571,0.875,0,0,19,116,121,415,0.25,1,8,15,85,89,0.955,0,0,0,15,94,16,0.855,3,0,0,10,0,12,1,3,7,0.923,11,1,0,17,1,25,0,3,11
583,1,3,2,3,66.66666667,4,5,80,0.75,0,0,29,97,95,477,0.75,8,16,5,76,76,1,0,0,0,8,129,8,0.942,10,0,0,3,0,7,3,1,12,0.7,11,1,0,17,0,31,1,10,11
584,9,1,1,1,100,3,7,42.85714286,0.5,0,0,16,91,76,287,1,4,11,1,65,69,0.942,0,0,0,9,75,7,0.915,7,0,2,5,0,7,4,1,11,0.636,15,1,0,2,1,16,0,7,14
585,4,0,0,0,0,6,6,100,1,0,0,18,102,71,294,0,6,7,8,49,52,0.942,0,0,0,11,90,11,0.891,5,2,0,7,0,11,1,4,7,0.917,14,1,0,2,0,18,1,7,15
586,6,3,3,3,100,3,3,100,1,0,0,22,156,96,398,0.75,4,11,6,68,73,0.932,0,0,0,11,146,12,0.924,7,1,0,5,0,12,2,7,11,0.857,14,0,0,7,1,30,1,8,14
587,11,1,0,1,0,1,3,33.33333333,0.25,0,0,11,189,133,377,0.25,3,12,13,10,1,0.973,0,0,0,13,96,12,0.889,5,0,1,7,0,11,7,2,12,0.611,14,0,0,7,0,8,0,5,14
588,0,2,1,2,50,4,5,80,0.714,0,0,31,162,97,365,1,4,11,12,73,80,0.912,0,0,0,9,100,10,0.909,5,0,1,6,0,14,0,3,14,1,10,0,0,15,1,24,1,5,13
589,5,0,0,0,0,2,2,100,1,0,0,28,181,96,356,0,5,9,12,78,81,0.963,0,0,0,10,88,11,0.889,6,1,0,5,0,14,3,0,14,0.824,13,1,0,15,0,6,0,7,10
590,12,4,3,4,75,3,4,75,0.75,0,0,22,83,79,350,0.8,7,9,1,56,64,0.875,0,0,0,12,81,6,0.931,7,0,0,8,0,16,1,2,9,0.941,12,0,0,33,1,35,1,7,12
591,8,1,0,1,0,2,4,50,0.4,0,0,19,102,72,253,0.2,1,7,4,58,60,0.967,0,0,0,15,77,10,0.885,8,0,0,7,0,9,2,1,16,0.818,12,2,0,33,0,11,0,8,12
592,11,5,4,5,80,3,3,100,0.875,0,0,12,180,132,601,0.62,11,25,13,10,1,0.944,0,0,0,12,157,16,0.908,1,0,0,3,0,8,1,1,9,0.889,12,1,0,12,1,42,1,1,8
593,9,3,2,3,66.66666667,3,5,60,0.625,0,0,14,177,133,461,0.38,9,17,16,99,10,0.952,0,0,0,11,132,27,0.83,3,0,0,1,0,9,1,1,8,0.9,8,0,0,12,0,28,0,3,12
594,8,4,2,4,50,4,5,80,0.667,1,0,28,132,98,340,0.67,5,12,13,76,78,0.974,0,0,0,9,94,15,0.862,4,2,1,7,0,10,3,3,10,0.769,14,0,0,18,1,39,1,6,10
595,0,2,2,2,100,1,2,50,0.75,0,0,23,167,104,330,0.33,2,15,10,80,83,0.964,0,0,0,18,98,12,0.891,7,1,2,4,0,10,3,3,10,0.769,10,0,0,18,0,17,0,8,14
596,5,1,1,1,100,1,3,33.33333333,0.5,0,1,30,120,109,394,1,4,11,7,89,95,0.937,0,0,0,15,104,4,0.963,9,1,0,7,0,14,5,6,15,0.737,15,0,0,17,1,10,1,10,10
597,12,0,0,0,0,1,2,50,0.5,1,0,26,112,85,280,0,1,4,3,72,73,0.986,0,0,0,19,125,11,0.919,7,0,1,9,0,15,6,5,14,0.714,10,0,0,17,0,6,0,7,15
598,1,1,1,1,100,2,3,66.66666667,0.75,1,0,37,160,115,388,0.5,5,18,12,93,96,0.969,0,0,0,15,104,16,0.867,11,2,1,6,0,12,0,5,10,1,7,0,0,15,1,16,1,13,12
599,3,1,1,1,100,1,1,100,1,0,0,33,121,92,322,0.5,3,16,3,80,86,0.93,0,0,0,19,119,18,0.869,6,1,2,11,0,10,5,0,12,0.667,12,0,0,15,0,10,0,7,7
600,2,1,0,1,0,1,2,50,0.333,0,0,26,166,109,363,0.5,3,14,13,87,91,0.956,0,0,0,14,68,8,0.895,8,1,0,9,0,17,0,1,9,1,13,1,0,33,1,8,0,9,10
601,6,1,0,1,0,5,5,100,0.833,0,0,26,79,60,188,0.5,4,8,8,54,58,0.931,0,0,0,9,109,15,0.879,9,0,1,8,0,9,1,0,17,0.9,10,1,0,33,0,20,1,9,13
602,10,2,2,2,100,3,4,75,0.833,0,0,26,80,77,331,0.67,5,11,7,60,62,0.968,0,0,0,17,108,11,0.908,8,0,0,5,0,12,3,0,13,0.8,13,1,0,3,1,23,0,8,12
603,4,1,1,1,100,7,8,87.5,0.889,0,0,26,140,94,444,0.33,3,11,5,83,85,0.976,0,0,0,15,78,11,0.876,5,0,0,8,0,13,0,3,12,1,12,0,0,3,0,28,1,5,13
604,3,3,1,3,33.33333333,2,2,100,0.6,0,0,17,147,101,411,0.6,4,14,9,80,88,0.909,0,0,0,12,173,16,0.915,10,2,1,4,0,11,2,1,5,0.846,18,1,1,33,1,23,1,12,13
605,11,2,1,2,50,1,4,25,0.333,0,0,10,240,163,504,0.4,5,15,10,13,1,0.951,0,0,0,16,109,14,0.886,4,1,2,10,0,5,1,2,11,0.833,13,0,0,33,0,15,0,5,18
606,8,1,1,1,100,7,9,77.77777778,0.8,0,0,24,91,61,161,0.25,0,9,9,46,47,0.979,0,0,0,10,153,15,0.911,7,0,1,5,0,9,1,3,6,0.9,13,0,0,7,1,28,0,7,13
607,9,3,2,3,66.66666667,4,5,80,0.75,0,0,21,138,129,486,0.75,4,15,7,10,1,0.963,0,0,0,12,60,9,0.87,5,1,0,7,0,6,3,1,9,0.667,13,1,0,7,0,31,1,6,13
608,5,4,0,4,0,2,3,66.66666667,0.286,1,0,31,80,72,355,0.67,4,16,7,48,53,0.906,0,0,0,17,70,4,0.946,6,1,1,7,0,13,0,2,8,1,12,0,0,19,1,29,1,7,7
609,10,2,0,2,0,3,7,42.85714286,0.333,0,0,29,84,72,208,0.33,1,6,4,52,55,0.945,0,0,0,16,71,18,0.798,7,1,1,6,0,8,2,0,13,0.8,7,0,0,19,0,19,0,8,12
610,1,3,3,3,100,2,4,50,0.714,0,0,23,79,65,307,0.6,3,14,5,44,50,0.88,0,0,0,13,76,16,0.826,5,0,2,8,0,9,5,4,11,0.643,20,2,0,1,1,27,1,5,12
611,6,2,1,2,50,3,3,100,0.8,0,0,19,103,73,252,0.4,4,16,5,57,61,0.934,0,0,0,11,68,14,0.829,8,2,0,5,0,11,4,5,9,0.733,12,0,0,1,0,21,0,10,20
612,0,0,0,0,0,2,2,100,1,0,0,19,128,81,454,0,6,9,7,51,57,0.895,0,0,0,15,97,14,0.874,9,2,3,4,0,13,2,3,16,0.867,11,0,0,2,1,6,0,11,15
613,4,1,1,1,100,3,3,100,1,0,0,27,117,93,338,1,6,14,7,71,74,0.959,0,0,0,9,82,9,0.901,4,3,2,9,0,16,3,2,13,0.842,15,0,0,2,0,16,1,7,11
614,12,2,2,2,100,3,4,75,0.833,0,0,19,72,79,219,0.5,1,14,0,69,74,0.932,0,0,0,7,147,6,0.961,5,1,0,10,0,10,6,2,10,0.625,12,0,0,4,1,23,1,6,12
615,2,2,0,2,0,2,2,100,0.5,0,0,21,165,129,310,0.5,4,6,3,11,1,0.967,0,0,0,7,93,16,0.853,10,0,1,5,0,10,2,6,10,0.833,12,0,0,4,0,16,0,10,12
616,11,3,3,3,100,4,5,80,0.875,0,0,15,158,112,465,1,10,24,10,89,91,0.978,0,0,0,11,113,9,0.926,6,1,3,5,0,9,1,0,15,0.9,15,0,0,13,1,33,1,7,13
617,12,0,0,0,0,3,3,100,1,0,0,13,134,100,261,0,1,9,4,87,89,0.978,0,0,0,9,109,24,0.82,5,3,1,6,0,15,0,1,9,1,13,1,0,13,0,9,0,8,15
618,10,1,1,1,100,3,5,60,0.667,0,0,35,82,74,275,1,3,5,4,62,63,0.984,0,0,0,10,84,11,0.884,2,2,3,5,0,13,4,3,19,0.765,15,0,0,2,1,16,1,4,9
619,3,0,0,0,0,3,4,75,0.75,0,0,40,105,79,282,0,4,11,5,65,67,0.97,0,0,0,7,72,5,0.935,5,3,2,2,0,19,3,4,13,0.864,9,0,0,2,0,9,0,8,15
620,9,3,2,3,66.66666667,3,4,75,0.714,0,0,11,132,94,473,0.75,8,11,12,59,65,0.908,0,0,0,16,71,8,0.899,12,3,1,7,0,9,2,2,8,0.818,14,0,0,33,1,28,1,15,23
621,1,1,1,1,100,6,6,100,1,0,0,15,88,59,253,0.25,5,8,3,43,49,0.878,0,0,0,15,96,11,0.897,7,1,3,12,0,8,2,2,9,0.8,23,2,0,33,0,25,0,8,14
622,6,1,1,1,100,3,8,37.5,0.444,0,0,27,137,98,287,1,4,7,7,81,86,0.942,0,0,0,12,86,4,0.956,7,0,1,2,0,12,3,3,17,0.8,12,0,0,4,1,16,1,7,17
623,0,0,0,0,0,4,5,80,0.8,0,1,19,124,74,234,0,1,4,7,55,57,0.965,0,0,0,13,117,7,0.943,2,1,0,7,0,17,3,3,12,0.85,17,1,0,4,0,12,0,3,12
624,2,2,1,2,50,3,4,75,0.667,0,0,31,84,77,382,1,8,20,6,48,51,0.941,0,0,0,13,127,16,0.888,12,0,0,8,0,14,2,3,10,0.875,9,0,0,16,1,21,1,12,15
625,8,0,0,0,0,3,3,100,1,0,0,30,131,102,288,0,4,15,4,83,88,0.943,0,0,0,12,78,20,0.796,8,0,0,12,0,10,3,2,14,0.769,15,0,0,16,0,9,0,8,9
626,4,1,0,1,0,8,8,100,0.889,0,0,35,85,69,272,0.33,4,7,5,56,57,0.982,0,0,0,10,77,19,0.802,4,1,0,5,0,12,0,1,15,1,13,1,0,1,1,29,1,5,13
627,5,2,1,2,50,3,6,50,0.5,1,0,36,114,75,362,0.67,5,19,12,52,57,0.912,0,0,0,6,77,7,0.917,5,0,1,4,0,15,1,0,12,0.938,13,0,0,1,0,24,0,5,13
628,3,0,0,0,0,7,8,87.5,0.875,0,0,30,90,76,208,0,0,5,4,65,68,0.956,0,0,0,8,133,12,0.917,2,0,2,6,0,12,0,1,11,1,22,0,0,1,1,21,1,2,11
629,9,0,0,0,0,6,7,85.71428571,0.857,0,0,30,136,113,316,0,2,13,5,96,10,0.941,0,0,0,16,68,5,0.932,6,2,0,2,0,11,1,0,12,0.917,11,0,0,1,0,18,0,8,22
630,8,2,2,2,100,3,4,75,0.833,0,0,40,150,96,219,0.5,1,11,6,84,84,1,0,0,0,13,74,15,0.832,6,1,2,5,0,4,4,3,7,0.5,11,0,0,17,1,23,0,7,11
631,11,2,1,2,50,5,5,100,0.857,0,0,33,85,71,356,0.5,9,15,5,56,64,0.875,0,0,0,14,97,11,0.898,5,2,1,6,0,7,3,4,4,0.7,11,0,0,17,0,27,1,7,11
632,5,1,0,1,0,3,6,50,0.429,0,0,22,103,68,367,1,4,15,6,50,56,0.893,0,0,0,14,70,2,0.972,7,5,5,8,0,11,3,2,9,0.786,15,0,0,16,1,14,1,12,11
633,6,0,0,0,0,4,6,66.66666667,0.667,0,0,25,60,53,119,0,0,2,1,49,50,0.98,0,0,0,15,65,14,0.823,8,5,5,7,0,9,2,3,11,0.818,11,0,0,16,0,12,0,13,15
634,1,2,2,2,100,5,5,100,1,0,0,35,63,72,204,1,1,10,10,50,53,0.943,0,0,0,11,104,15,0.874,12,0,2,8,0,14,3,5,14,0.824,6,0,0,3,1,29,1,12,21
635,2,0,0,0,0,1,1,100,1,0,0,25,123,85,253,0,2,15,13,59,62,0.952,0,0,0,18,79,11,0.878,8,2,0,12,0,14,5,3,14,0.737,21,0,0,3,0,3,0,10,6
636,0,2,2,2,100,2,2,100,1,1,0,29,41,41,129,0.67,2,9,3,32,33,0.97,0,0,0,7,65,3,0.956,11,2,0,3,0,11,5,4,14,0.688,16,1,0,13,1,23,1,13,17
637,10,1,1,1,100,3,6,50,0.571,0,0,20,58,72,168,0.33,0,3,5,56,58,0.966,0,0,0,16,37,9,0.804,3,0,2,11,0,14,4,5,11,0.778,17,2,0,13,0,16,0,3,16
638,12,0,0,0,0,3,5,60,0.6,1,2,26,105,111,259,0,5,11,3,93,98,0.949,0,0,0,9,87,9,0.906,8,3,1,4,0,8,0,2,14,1,19,0,0,7,1,12,1,11,14
639,4,0,0,0,0,1,5,20,0.2,0,0,20,112,83,295,0,3,9,8,63,69,0.913,0,0,0,19,133,10,0.93,4,1,3,8,0,14,2,0,8,0.875,14,0,0,7,0,3,0,5,19
640,11,3,3,3,100,3,4,75,0.857,0,0,17,113,103,415,0.6,6,13,2,83,86,0.965,0,0,0,10,70,13,0.843,6,0,0,8,0,19,0,1,9,1,11,0,0,2,1,30,1,6,12
641,5,2,2,2,100,3,3,100,1,0,0,22,94,72,302,0.4,4,13,6,56,58,0.966,0,0,0,8,112,13,0.896,8,0,0,6,0,9,1,0,19,0.9,12,2,0,2,0,23,0,8,11
642,10,0,0,0,0,5,5,100,1,0,0,27,103,83,408,0,2,13,3,67,74,0.905,0,0,0,14,82,10,0.891,6,1,2,4,0,9,3,3,14,0.75,19,1,0,1,1,15,1,7,11
643,8,0,0,0,0,3,8,37.5,0.375,0,0,30,101,80,227,0,1,10,4,69,70,0.986,0,0,0,12,79,13,0.859,4,2,1,6,0,14,3,3,9,0.824,11,1,1,1,0,9,0,6,19
644,9,1,1,1,100,4,4,100,1,1,0,10,163,105,250,0.33,2,10,7,83,85,0.976,0,0,0,12,98,11,0.899,8,0,2,7,0,13,2,3,7,0.867,12,0,0,3,1,22,1,8,20
645,12,2,0,2,0,3,3,100,0.6,0,0,14,94,81,263,0.67,4,11,5,71,74,0.959,0,0,0,8,115,10,0.92,7,2,0,8,0,7,3,2,13,0.7,20,2,0,3,0,19,0,9,12
646,6,1,0,1,0,4,6,66.66666667,0.571,0,0,17,176,111,531,0.33,5,18,10,85,89,0.955,0,0,0,17,95,9,0.913,4,2,0,9,0,18,2,2,9,0.9,13,0,1,7,1,17,1,6,21
647,3,2,1,2,50,0,1,0,0.333,0,0,21,111,84,362,0.67,2,9,8,66,70,0.943,0,0,0,15,116,18,0.866,9,0,2,4,0,9,2,2,18,0.818,21,2,2,7,0,12,0,9,13
